"M269_0213_"	"305413"	"971677"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/M269_0213.xml"	"M269_0213"	""
"M269_0213_"	"305414"	"41"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/footnote.txt"	"M269_0213"	""
"M269_0213_0001.jpg"	"305415"	"6464287"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0001.jpg"	"M269_0213"	"0001.jpg"
"M269_0213_0002.jpg"	"305416"	"4652192"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0002.jpg"	"M269_0213"	"0002.jpg"
"M269_0213_0003.jpg"	"305417"	"8705671"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0003.jpg"	"M269_0213"	"0003.jpg"
"M269_0213_0004.jpg"	"305418"	"2463261"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0004.jpg"	"M269_0213"	"0004.jpg"
"M269_0213_0005.jpg"	"305419"	"2493288"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0005.jpg"	"M269_0213"	"0005.jpg"
"M269_0213_0006.jpg"	"305420"	"2470230"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0006.jpg"	"M269_0213"	"0006.jpg"
"M269_0213_0007.jpg"	"305421"	"2462137"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0007.jpg"	"M269_0213"	"0007.jpg"
"M269_0213_0008.jpg"	"305422"	"2468816"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0008.jpg"	"M269_0213"	"0008.jpg"
"M269_0213_0009.jpg"	"305423"	"2446568"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0009.jpg"	"M269_0213"	"0009.jpg"
"M269_0213_0010.jpg"	"305424"	"2460383"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0010.jpg"	"M269_0213"	"0010.jpg"
"M269_0213_0011.jpg"	"305425"	"2473060"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0011.jpg"	"M269_0213"	"0011.jpg"
"M269_0213_0012.jpg"	"305426"	"2435015"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0012.jpg"	"M269_0213"	"0012.jpg"
"M269_0213_0013.jpg"	"305427"	"2474504"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0013.jpg"	"M269_0213"	"0013.jpg"
"M269_0213_0014.jpg"	"305428"	"2462536"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0014.jpg"	"M269_0213"	"0014.jpg"
"M269_0213_0015.jpg"	"305429"	"2472325"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0015.jpg"	"M269_0213"	"0015.jpg"
"M269_0213_0016.jpg"	"305430"	"2483183"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0016.jpg"	"M269_0213"	"0016.jpg"
"M269_0213_0017.jpg"	"305431"	"2471496"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0017.jpg"	"M269_0213"	"0017.jpg"
"M269_0213_0018.jpg"	"305432"	"2448861"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0018.jpg"	"M269_0213"	"0018.jpg"
"M269_0213_0019.jpg"	"305433"	"2451895"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0019.jpg"	"M269_0213"	"0019.jpg"
"M269_0213_0020.jpg"	"305434"	"2457970"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0020.jpg"	"M269_0213"	"0020.jpg"
"M269_0213_0021.jpg"	"305435"	"2472779"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0021.jpg"	"M269_0213"	"0021.jpg"
"M269_0213_0022.jpg"	"305436"	"2495559"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0022.jpg"	"M269_0213"	"0022.jpg"
"M269_0213_0023.jpg"	"305437"	"2535748"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0023.jpg"	"M269_0213"	"0023.jpg"
"M269_0213_0024.jpg"	"305438"	"2568018"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0024.jpg"	"M269_0213"	"0024.jpg"
"M269_0213_0025.jpg"	"305439"	"2532238"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0025.jpg"	"M269_0213"	"0025.jpg"
"M269_0213_0026.jpg"	"305440"	"2523999"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0026.jpg"	"M269_0213"	"0026.jpg"
"M269_0213_0027.jpg"	"305441"	"2527161"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0027.jpg"	"M269_0213"	"0027.jpg"
"M269_0213_0028.jpg"	"305442"	"2847465"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0028.jpg"	"M269_0213"	"0028.jpg"
"M269_0213_0029.jpg"	"305443"	"10003968"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0029.jpg"	"M269_0213"	"0029.jpg"
"M269_0213_0030.jpg"	"305444"	"9310025"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0030.jpg"	"M269_0213"	"0030.jpg"
"M269_0213_0031.jpg"	"305445"	"9266062"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0031.jpg"	"M269_0213"	"0031.jpg"
"M269_0213_0032.jpg"	"305446"	"2453026"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0032.jpg"	"M269_0213"	"0032.jpg"
"M269_0213_0033.jpg"	"305447"	"2459061"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0033.jpg"	"M269_0213"	"0033.jpg"
"M269_0213_0034.jpg"	"305448"	"2472456"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0034.jpg"	"M269_0213"	"0034.jpg"
"M269_0213_0035.jpg"	"305449"	"2476514"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0035.jpg"	"M269_0213"	"0035.jpg"
"M269_0213_0036.jpg"	"305450"	"2476854"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0036.jpg"	"M269_0213"	"0036.jpg"
"M269_0213_0037.jpg"	"305451"	"2473882"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0037.jpg"	"M269_0213"	"0037.jpg"
"M269_0213_0038.jpg"	"305452"	"2508184"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0038.jpg"	"M269_0213"	"0038.jpg"
"M269_0213_0039.jpg"	"305453"	"2499459"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0039.jpg"	"M269_0213"	"0039.jpg"
"M269_0213_0040.jpg"	"305454"	"2453295"	"00020/M269-ServRecConfedSold_Mississippi/M269_0213/M269_0213/images/0040.jpg"	"M269_0213"	"0040.jpg"
